X,Y,COUNTRY,STATE,NAME,PRODUCT,SIC,SIC2,SIC3,SIC4,NAICS,NAICS DESCR,WEB,LONGITUDE,LATITUDE,GlobalID
-123.0175123,44.9199058,United States of America,,"OREGON CASCADE PLUMBING & HEAT, INC.",PLUMBING & HEATING EQUIPMENT,3432,3433,N/A,N/A,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,WWW.OREGONCASCADE.COM,-123.0175123,44.9199058,5bf7ddbc-bdac-4b43-bb7b-89cfd80d0026
-122.8053387,45.0144508,United States of America,,EASTMAN HEATING,SHEET METAL FABRICATION & HVAC DUCTS,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.EASTMANHEATING.COM,-122.8053387,45.0144508,3fadf469-4957-4d9a-ad9c-fc7614e2b94e
-123.3348721,42.4409639,United States of America,,SISKIYOU CORP.,LIFE SCIENCE & PHOTONICS EQUIPMENT & INSTRUMENTS,3821,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.SISKIYOU.COM,-123.3348721,42.4409639,53b3d33d-2e60-4c9b-bac1-df451e8e1c14
-123.0027183,44.9905968,United States of America,,"FABRAL, INC.",STEEL WALL & ROOF PANEL SYSTEMS & FLOOR & ROOF DECKS,3444,3312,2541,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.FABRAL.COM,-123.0027183,44.9905968,0dc2db83-d910-4603-9d1a-bb69e6f0b3e7
-123.1016185,44.610451,United States of America,,TRIUMPH NORTHWEST,MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.TRIUMPHGROUP.COM,-123.1016185,44.610451,fc430f2d-a52f-4b07-8206-86a5c3e567e2
-123.0173099,44.9286048,United States of America,,"BRUCE & DANA, INC.","METAL ROOFING, SIDINGS & SUPPLIES",3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.BRUCEANDDANA.COM,-123.0173099,44.9286048,0bda3811-b968-46c6-98ab-a4d58ba66354
-123.1865623,44.8684816,United States of America,,"LLOYD SHEET METAL, INC., ROBERT","METAL HEAT TREATING, HVAC DUCTS, SPIRAL PIPES & CONTROLS",3398,3444,N/A,N/A,332811,METAL HEAT TREATING,WWW.RLSM.NET,-123.1865623,44.8684816,ab06b039-1b3b-484b-85c4-cd8d77fda531
-123.1131536,44.6177272,United States of America,,GOLDEN WEST HOMES,PREFABRICATED HOMES,2452,N/A,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.GOLDENWESTHOMES.COM,-123.1131536,44.6177272,ea05c596-51ad-42a8-9321-7eac790391b7
-123.100712,44.074559,United States of America,,"GHEEN IRRIGATION WORKS, INC.",CORPORATE HEADQUARTERS & IRRIGATION PIPE FITTINGS,3492,N/A,N/A,N/A,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,WWW.GHEENIRRIGATION.COM,-123.100712,44.074559,9ca942fa-b2ae-4434-98bc-f2e909ec6d20
-123.0056392,44.9866449,United States of America,,"BRAKA INDUSTRIES, INC.","PRECISION SHEET METAL, MACHINING, VALUE ADDED ASSEMBLY, POWDER COATING, SILKSCREEN & PAD PRINTING",3444,3399,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.BRAKA.COM,-123.0056392,44.9866449,d063b1eb-dca9-4671-bab9-a3a16d9518b7
-123.0248267,44.9164659,United States of America,,"INDUSTRIAL FASTENERS, INC.",ZINC PLATING & GALVANIZING & INDUSTRIAL FASTENERS,3471,3479,N/A,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.IFIBOLT.COM,-123.0248267,44.9164659,958589b7-70db-4b6d-832a-b08da1af84c2
-122.8808722,42.3384071,United States of America,,MEDFORD FABRICATION,"METAL FABRICATION, INCLUDING MECHANICAL & PNEUMATIC CONVEYORS, INTAKE & EXHAUST DUCTWORK",3499,3535,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.MEDFAB.COM,-122.8808722,42.3384071,408727e9-45af-44ce-80d8-663096f22db8
-123.0408825,44.0457011,United States of America,,"MYRMO & SONS, INC.",MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.MYRMO.COM,-123.0408825,44.0457011,ac964a37-89ab-4489-8288-d5cd9ada5edf
-121.2815887,44.0846007,United States of America,,"STRUCTUS BUILDING TECHNOLOGIES, INC.",DRYWALL MATERIALS,3275,N/A,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.STRUCTUS.COM,-121.2815887,44.0846007,4b8cc1fa-50d3-4b13-a32d-cfcd8026edac
-123.1656538,44.1065875,United States of America,,FAR WEST FABRICATION CO.,METAL FABRICATION,3499,N/A,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.FARWESTSTEEL.COM,-123.1656538,44.1065875,14f4e92c-527f-4033-9e65-0b836dcca6b2
-122.8563788,42.4323716,United States of America,,"HIGHWAY PRODUCTS, INC.","ALUMINUM SEMI & PICKUP TRUCK TOOL BOXES, TRUCK CAB GUARDS, FLATBEDS, SERVICE BODIES & CARGO SLIDES",3469,3713,3443,N/A,332439,OTHER METAL CONTAINER MANUFACTURING,WWW.800TOOLBOX.COM,-122.8563788,42.4323716,8442560b-be1f-42ea-a6ca-9f73b7dc212f
-123.0256767,44.9183523,United States of America,,"OREGON INDUSTRIAL REPAIR, INC.",FABRICATION & MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.OIRINC.COM,-123.0256767,44.9183523,b18c853e-9af3-4a25-9b26-35cb838a0431
-123.2667438,44.5610742,United States of America,,"MIDDLETON HEATING & SHEET METAL, INC.",HVAC DUCTS & SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.MIDDLETONHEATING.COM,-123.2667438,44.5610742,a30aa391-475b-4c04-bee5-b3be55f15c13
-123.0399084,44.0650058,United States of America,,SIMONDS INTERNATIONAL CORP.,BANDSAW BLADES,3425,3553,3546,N/A,332213,SAW BLADE AND HANDSAW MANUFACTURING,WWW.SIMONDSINTERNATIONAL.COM,-123.0399084,44.0650058,e64e76e5-f3b7-4f0b-a8a9-fac5c8381f1f
-122.8758792,42.3932228,United States of America,,"BRILL METAL WORKS, INC.",SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.BRILLMETALWORKS.COM,-122.8758792,42.3932228,1f089b9a-2bda-4e11-b721-65f73dee9335
-124.0165553,44.9467491,United States of America,,GROTH-GATES HEATING & SHEET METAL,"HVAC, SHEET METAL FABRICATION, GAS FIREPLACES & ACCESSORIES, GUTTERS, HEAT PUMPS & ELECTRIC FURNACES",3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.GROTHGATES.COM,-124.0165553,44.9467491,a0518728-47e2-4fe5-b205-3988e06d8575
-123.1343988,44.0524835,United States of America,,"CLARKE'S SHEET METAL, INC.","SPARK DETECTION & EXTINGUISHING SYSTEMS, BAG HOUSES, STORAGE & TRUCK BINS",3499,3569,N/A,N/A,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,WWW.CLARKES-IND.COM,-123.1343988,44.0524835,9e1a6363-97ab-4c76-8dae-79d6614d1fcd
-121.2972052,44.0897155,United States of America,,ISCO,"METAL FABRICATION, ABRASIVE WATERJET CUTTING & CNC & PRECISION MACHINING JOB SHOP",3499,3599,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.ISCOMACH.COM,-121.2972052,44.0897155,e897a238-bca2-4af3-abb6-d049001d7956
-123.1579311,44.0626703,United States of America,,"CASCADE PLATING & MACHINE, INC.",MACHINING & INDUSTRIAL HARD CHROME PLATING JOB SHOP,3599,3471,N/A,N/A,332710,MACHINE SHOPS,WWW.CP-M.COM,-123.1579311,44.0626703,c0d8f033-bfbb-4a0c-af87-ada25b534da8
-123.0105743,44.9717093,United States of America,,"HOMEBUILDERS NORTHWEST, INC.",MANUFACTURED HOME BUILDER,3448,2452,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.HOMEBUILDERSNORTHWEST.COM,-123.0105743,44.9717093,a5e36d5f-7597-41d0-9108-b379fe2a025e
-123.099558,44.6252948,United States of America,,"METAL TECHNOLOGY, INC.","PRECISION FORMING, INCLUDING DEEP DRAWING, FORGING, SPINNING, MACHINING & PUNCH PRESSING OF REATIVE & REFRACTORY METALS",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.MTIALBANY.COM,-123.099558,44.6252948,7dcd9630-fc6a-45e2-b5bf-ecd015158354
-122.9840033,44.0590792,United States of America,,"VOITH PAPER, INC.",MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.VOITH.COM,-122.9840033,44.0590792,55dca40c-ee85-472c-b4a5-034c6f4acff7
-123.1560764,44.0461781,United States of America,,QUALITY METAL FINISHING,METAL FINISHING & ANODIZING,3471,N/A,N/A,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.QUALITYMETALFINISHING.COM,-123.1560764,44.0461781,6c2b9ffd-7d77-4d1a-a1ab-34d8f7a67203
-123.0551322,44.6991251,United States of America,,"PLYWOOD COMPONENTS, INC.",PLYWOOD CUTTING,2436,2435,N/A,N/A,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,WWW.PLYWOODCOMPONENTS.COM,-123.0551322,44.6991251,42ebadf6-92a4-4f79-9b6a-718d1bffc42c
-124.1011693,43.7141825,United States of America,,AMERICAN BRIDGE MFG.,STRUCTURAL STEEL BRIDGE PART FABRICATION,3441,N/A,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.AMERICANBRIDGE.NET,-124.1011693,43.7141825,f1d2a38d-0658-4908-966a-f460cfe3e29f
-124.2868437,43.4021624,United States of America,,"D.B. WESTERN, INC.",CORPORATE HEADQUARTERS & FABRICATION JOB SHOP,3441,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.DBWESTERN.COM,-124.2868437,43.4021624,af5a7ea6-bc02-4354-9430-cf575fc86057
-122.8683009,42.4351691,United States of America,,"SPECTRUM INDUSTRIES, INC.",MACHINE COATING,3479,N/A,N/A,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.SPECTRUMINDUSTRIESINC.COM,-122.8683009,42.4351691,5ebb911a-a13d-416a-89c2-eb9bc83e3d1f
-123.0059454,44.901197,United States of America,,VALMONT SPECIALTY STRUCTURES,"STRUCTURAL STEEL FABRICATION OF COMMUNICATION TOWERS, MONOPOLES, ELECTRICAL DISTRIBUTION POLES & SIGNAGE",3441,N/A,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.VALMONT.COM,-123.0059454,44.901197,b87e8669-b8ea-4ffb-8f68-0bd5c13bcf19
-123.1121905,44.5603797,United States of America,,"L & M WELDING, INC.",WELDING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.LMSTEELFAB.COM,-123.1121905,44.5603797,351864f1-3f3c-4fb3-ae1b-a3bc06e8cd71
-123.1025532,44.6157244,United States of America,,"BOURNE ENTERPRISES, INC.",CNC MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.MODQUAD.COM,-123.1025532,44.6157244,562ae5bc-789f-46c8-b6d1-bb2f34bb0ad3
-123.0187373,44.011201,United States of America,,KPI-JCI,ROLLER BEARING CRUSHERS & VIBRATING SCREENS,3531,N/A,N/A,N/A,332991,BALL AND ROLLER BEARING MANUFACTURING,WWW.KPIJCI.COM,-123.0187373,44.011201,0f8522f6-7823-47c0-a239-83a35edaa7f3
-123.0982274,44.6287979,United States of America,,"VIPER NORTHWEST, INC.",METAL & PLASTIC FABRICATION,3499,3089,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.VIPERNORTHWEST.COM,-123.0982274,44.6287979,b82e4cff-d16f-49a0-abd3-b7968e83855b
-121.3274877,44.0503315,United States of America,,"NOSLER, INC.","RIFLES, GUN SAFES & AMMUNITION, INCLUDING BRASS, CARTRIDGES & BULLETS",3482,N/A,N/A,N/A,332992,SMALL ARMS AMMUNITION MANUFACTURING,WWW.NOSLER.COM,-121.3274877,44.0503315,0c64dd0d-2ef6-4c2c-b1dd-8e26ac38b4f8
-122.8829276,42.4369693,United States of America,,CERTAINTEED CORP.,FIBER CEMENT SIDING,3292,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.CERTAINTEED.COM,-122.8829276,42.4369693,4ea59879-45a5-4cea-82e6-b53f2fc3b5d6
-123.3135173,44.9159136,United States of America,,"WESTVIEW PRODUCTS, INC.","SUNROOMS, CONSERVATORIES, WINDOW WALLS & SKYLIGHTS",2452,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.WESTVIEWPRODUCTS.COM,-123.3135173,44.9159136,015f3852-533b-4e2f-90f5-34c7ea8c4194
-123.1233918,44.0503073,United States of America,,"AUTHENTIC MODELS, INC.",MODELS,3944,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.AUTHENTICMODELS.COM,-123.1233918,44.0503073,8af41bfb-0889-454c-b1a7-fcbfa40ccd04
-122.9862961,44.0527775,United States of America,,"CONIX RESEARCH, INC.",FILTER CUBE SLIDERS & WHEELS & MOTORIZED MICROSCOPE STAGES,3821,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.CONIXRESEARCH.COM,-122.9862961,44.0527775,bfd40ba2-f520-4f00-8fb4-89479b5197e4
-122.9918289,44.9049846,United States of America,,"ATLAS BOLT & SCREW CO., INC.",BOLTS & SCREWS PACKAGING,3542,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.ATLASFASTENERS.COM,-122.9918289,44.9049846,4d6375cc-3201-42ba-b588-1d15d79dd653
-123.0052354,44.9712302,United States of America,,"NEILSEN MFG., INC.",SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.NEILSENMFG.COM,-123.0052354,44.9712302,73dfbf27-d91c-4c3a-99dc-289491d2620f
-123.0581788,44.683948,United States of America,,"PALM HARBOR HOMES, INC.",PREFABRICATED WOODEN HOMES,2452,N/A,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.PALMHARBOR.COM,-123.0581788,44.683948,a8ebd37f-de03-455c-a0cd-1fee4c79731f
-123.1628605,44.0460331,United States of America,,"METAL-SOME FABRICATION, INC.",STRUCTURAL STEEL FABRICATION,3441,N/A,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.METALSOMEFAB.COM,-123.1628605,44.0460331,533626c3-adf7-44e2-bd44-396f6f44674f
-123.0544637,44.9471256,United States of America,,"GCC, INC.",INDUSTRIAL MATERIAL HANDLING STRADDLE CARRIERS,3537,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.GERLINGERCARRIER.COM,-123.0544637,44.9471256,186927e0-b671-4d12-8b70-094084fdc4f1
-123.1877762,44.1161802,United States of America,,"EMERALD STEEL FABRICATORS, INC.",CNC MACHINING & FABRICATION JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.EMERALDSTEEL.COM,-123.1877762,44.1161802,00f235ea-dca1-4afb-852f-2acc00123d73
-123.377915,44.5389956,United States of America,,"WET LABS, INC.",OCEANOGRAPHIC INSTRUMENTS,3829,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.WETLABS.COM,-123.377915,44.5389956,25989141-a617-41fd-b97a-c2511655117e
-123.3324195,42.4201311,United States of America,,"RECOGNITION SPECIALTIES, INC.","NAME PLATES, SIGNAGE, AWARDS & NAME BADGES",3499,3993,N/A,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.NICEBADGE.COM,-123.3324195,42.4201311,e3bc2cb3-43f9-4fa2-b641-7d1938a356bd
-122.7234207,38.3884094,United States of America,,ABI/PRECISION LIGHTING,"MARINE HARDWARE, LIGHTING & ACCESSORIES",3429,N/A,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.ABIMARINE.COM,-122.7234207,38.3884094,2f8e6f69-5c54-4854-9828-9ca73fb3dd04
-122.723125,38.4035461,United States of America,,"GLOBAL PORTABLE BUILDINGS, INC.",PREFABRICATED GALVANIZED STEEL BUILDINGS & STORAGE CONTAINERS,3448,3443,N/A,N/A,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,WWW.GLOBALPORTABLEBUILDINGS.COM,-122.723125,38.4035461,aa4ef8c4-1298-4552-9d8c-aa92b1f9ea3f
-122.7143814,38.340833,United States of America,,"J & M MFG., INC.","METAL FABRICATION, FRAME WELDMENTS, ASSEMBLY, PROTOTYPES, LASER CUTTING, PUNCHING, FORMING & WELDING JOB SHOP",3499,3543,3599,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.JMMFG.COM,-122.7143814,38.340833,4d5cc5a8-cd0a-476a-86c2-5182fc46d207
-122.6421757,38.2580373,United States of America,,"DONAL MACHINE, INC.","PRECISION, CNC & GENERAL MACHINING JOB SHOP",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.DONALMACHINE.COM,-122.6421757,38.2580373,487a446c-1ff7-4ebb-b9c1-91a44214f5fe
-122.7898127,38.51082,United States of America,,SANTA ROSA STAINLESS STEEL FABRICATION,"WINE, WATER, BEER & STORAGE & FERMENTING TANKS",3795,N/A,N/A,N/A,332420,METAL TANK (HEAVY GAUGE) MANUFACTURING,WWW.SRSS.COM,-122.7898127,38.51082,28a7d918-3b31-44fe-8175-4ba62ffeafd9
-122.7238989,38.3569758,United States of America,,"RHEODYNE, LLC",FLUID VALVES FOR THE SCIENTIFIC INSTRUMENT INDUSTRY,3492,N/A,N/A,N/A,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,WWW.RHEODYNE.COM,-122.7238989,38.3569758,44fe4223-462e-46d0-bb15-8d404b2670f1
-122.7201528,38.4030812,United States of America,,SONOMA PRECISION MFG. CO.,PRECISION MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.SONOMAPRECISION.COM,-122.7201528,38.4030812,45681d8b-9ceb-4519-8fdc-8ed6edaca14f
-122.7090958,38.3571732,United States of America,,"O'HAGIN'S, INC.",ROOF VENTING SYSTEMS,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.OHAGINVENT.COM,-122.7090958,38.3571732,c42172ac-a484-48aa-b348-d6ef9f2e775b
-122.517101,37.8938976,United States of America,,NANA WALL SYSTEMS,"RESIDENTIAL & COMMERCIAL FOLDING, FRENCH, PATIO, BI-FOLD, POCKET & SLIDING GLASS DOORS",2431,3442,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.NANAWALL.COM,-122.517101,37.8938976,e40354f8-06e1-4ed9-8e37-99e5dd3f9efa
-122.4134286,37.6446527,United States of America,,BRODHEAD STEEL PRODUCTS CO.,COMPANY HEADQUARTERS & STEEL REBAR & BAR GRATING,3312,N/A,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.BRODHEADSTEEL.COM,-122.4134286,37.6446527,5435e0ad-0b1b-48c7-ad98-043fcd8b55e2
-121.4302815,37.6957164,United States of America,,AMERON INTERNATIONAL CORP.,CONCRETE & STEEL PIPES,3272,3312,N/A,N/A,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,WWW.AMERON.COM,-121.4302815,37.6957164,e44719b9-2d71-4a3a-af06-3f35cb405f36
-121.7519605,38.6956019,United States of America,,"AMES CO., INC.",VALVES,3491,N/A,N/A,N/A,332911,INDUSTRIAL VALVE MANUFACTURING,WWW.WATTSIND.COM,-121.7519605,38.6956019,4436385c-06e4-4f85-8c67-d5dfe8970bbf
-122.3846256,37.7603823,United States of America,,"BAE SYSTEMS, INC.",METAL FABRICATION & PRECISION MACHINING & WELDING JOB SHOP,3499,3549,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.BAESYSTEMS.COM,-122.3846256,37.7603823,d93ef9bb-5bd6-4485-9687-c31bd45796ec
-121.9752672,38.2775835,United States of America,,"BALL CORP., METAL BEVERAGE CONTAINER",ALUMINUM CANS,3411,N/A,N/A,N/A,332431,METAL CAN MANUFACTURING,WWW.BALL.COM,-121.9752672,38.2775835,1cc9e310-089f-4939-85d9-affd7a836a68
-122.4559898,37.6927964,United States of America,,"ANCHOR FENCE CO., INC.",METAL SECURITY GATES & CHAIN-LINK FENCE,3315,3446,N/A,N/A,332323,ORNAMENTAL AND ARCHITECTURAL METAL WORK MANUFACTURING,WWW.ANCHORFENCECOMPANY.COM,-122.4559898,37.6927964,36123393-e4a7-4590-9557-4274ce53abc3
-122.1241036,38.0697301,United States of America,,"BAY VALVE SERVICE & ENGINEERING, INC.",REBUILT INDUSTRIAL VALVES,3491,N/A,N/A,N/A,332911,INDUSTRIAL VALVE MANUFACTURING,WWW.BAYVALVE.COM,-122.1241036,38.0697301,e1921085-8aa5-448a-889c-1365fcead850
-122.1370327,38.0793105,United States of America,,BENICIA FABRICATION & MACHINE,METAL FABRICATION & MACHINING JOB SHOP,3499,3599,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.BENICIAFAB.COM,-122.1370327,38.0793105,2c3bd87a-60d6-4226-99f0-9992be87a1fb
-121.9601995,38.40098,United States of America,,ALL WEATHER ARCHITECTURAL ALUMINUM,ALUMINUM WINDOWS,3442,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.ALLWEATHERSWEB.COM,-121.9601995,38.40098,4c093871-301b-4654-ace9-91986c769dfc
-121.3002046,37.9545988,United States of America,,"CARANDO TECHNOLOGIES, INC.",GENERAL MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.CARANDO.NET,-121.3002046,37.9545988,67428c64-2079-4f10-aaee-870278e0b495
-121.5769609,38.5609669,United States of America,,"ASC PROFILES, INC.",CORPORATE HEADQUARTERS & STEEL PRODUCTS,3312,N/A,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.ASCPROFILES.COM,-121.5769609,38.5609669,585b6711-7cf6-495e-b02c-36c204157c26
-122.3998273,37.7470047,United States of America,,CARPENTER RIGGING & SUPPLY CO. (H Q),"CORPORATE HEADQUARTERS; METAL & NYLON CONSTRUCTION SLINGS, RIGGING PRODUCTS, CRANES & CLEANROOMS",3531,N/A,N/A,N/A,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,WWW.CARPENTERRIGGING.COM,-122.3998273,37.7470047,0306b0b0-382c-477f-bf6f-8061aecd1344
-122.4025043,37.6452558,United States of America,,BONELLI ENTERPRISES,ALUMINUM WINDOW FRAMES,3442,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.BONELLI.COM,-122.4025043,37.6452558,3dd197eb-5b2f-49a6-8806-e0f7ff0a4a83
-121.318687,37.934647,United States of America,,A.M. CASTLE & CO.,PRECISION MACHINING JOB SHOP,3599,3499,N/A,N/A,332710,MACHINE SHOPS,WWW.AMCASTLE.COM,-121.318687,37.934647,7be7e480-7047-4fba-9cbe-5789a5c34c63
-121.5776552,38.5617156,United States of America,,HUNTER DOUGLAS FABRICATORS WEST,VINYL SHADES & BLINDS,3089,N/A,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.BYTHEWAYS.COM,-121.5776552,38.5617156,3aac8806-014f-4648-aabb-ebb9384bd0a4
-122.3937354,37.7827516,United States of America,,"LIGATURE, THE",ENGRAVING,3479,N/A,N/A,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.THELIGATURE.COM,-122.3937354,37.7827516,67bc249e-685f-44e8-ba9d-6e0058f8140a
-122.4183016,37.6472041,United States of America,,"LOBAUGH, INC., ROLLIN J.",CORPORATE HEADQUARTERS & PRECISION MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.RJLOBAUGH.COM,-122.4183016,37.6472041,924dd047-71b1-4c12-abcd-4dc0432c70e4
-122.439619,38.2629646,United States of America,,DOWLING MAGNETS,MAGNETS & MAGNETIC TOYS & GAMES,3499,N/A,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.DOWLINGMAGNETS.COM,-122.439619,38.2629646,25b4c7c9-bf10-4d21-ad8e-36e3ff40b270
-121.2777768,37.9799857,United States of America,,SUMIDEN WIRE PRODUCTS CORP.,WIRE PRODUCTS,3496,N/A,N/A,N/A,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,WWW.SUMIDENWIRE.COM,-121.2777768,37.9799857,bba8f2a4-8eae-481d-9cb0-99dbb4fd78ef
-121.954125,38.378555,United States of America,,SIMONTON WINDOWS,VINYL WINDOWS,3089,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.SIMONTON.COM,-121.954125,38.378555,f7b311b5-92b8-4f23-86ca-f73309258eeb
-121.9559185,38.3974737,United States of America,,"SIMPSON DURA-VENT, INC.",HVAC DUCTS,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.DURAVENT.COM,-121.9559185,38.3974737,da5121c8-2dc1-4534-9d92-7fb533b394bf
-121.3235678,37.9371715,United States of America,,"STROCAL, INC.",CORPORATE HEADQUARTERS & STRUCTURAL STEEL FABRICATION,3441,N/A,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.STROCAL.COM,-121.3235678,37.9371715,43e1d2c3-9085-419c-8d44-f6a198475c6d
-122.4220069,37.7701816,United States of America,,SCHMITT HEATING CO.,SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.SCHMITTHEATING.COM,-122.4220069,37.7701816,f2490739-a12d-4a16-a00a-f7ab8fad136c
-122.4104429,37.7610421,United States of America,,"PRODUCTION SPECIALTIES, INC.",PRECISION MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.PRODUCTIONSPECIALTIES.NET,-122.4104429,37.7610421,dd7e56fc-bee0-4779-ab57-9081d91c2c32
-122.3924538,37.7267046,United States of America,,"S & L PAYTON, INC.",SHEET METAL FABRICATION & HVAC DUCTS,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.PAYTONSHEETMETAL.COM,-122.3924538,37.7267046,fc9a8191-31ec-4d8e-a1eb-b9b498271535
-121.5645113,38.5679248,United States of America,,OMNI DUCT SYSTEMS,SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.OMNIDUCT.COM,-121.5645113,38.5679248,02464be8-f8f3-4032-8cc9-098e5016fb32
